id_manihot,id_arabidopsis,EC,KO,log2_fold_change,valor_p_ajustado
Manes.15G115900,AT5G45670.1,3.1.1.3,0,4.98677829578857,0.00918548638431787
Manes.08G117200,AT3G05530.1,3.4.25.1,K03065,4.94513454880245,0.0037987547218799795
Manes.05G087400,AT3G58170.1,0,K08504,4.94035071130482,0.00171980248950151
Manes.02G007800,AT5G42050.1,0,0,4.9174994040061,3.9916784339031896e-05
Manes.06G121400,AT5G50740.1,0,0,4.91483671601806,0.00250504908495762
Manes.08G032100,AT3G52500.1,3.4.23.12,0,4.83964517717705,0.000759512109251153
Manes.09G039400,AT5G47550.1,0,0,4.817208770862099,0.0012892261411851802
Manes.15G068900,AT1G11910.1,3.4.23.40,K08245,4.79532487199121,0.00327232104717581
Manes.04G101700,AT5G48930.1,2.3.1.133,K13065,4.76750250855164,0.0082558339679157
Manes.04G066900,AT2G17230.1,0,0,4.7125850735590396,7.438949701998501e-10
Manes.02G147600,AT4G24380.1,1.5.1.3,0,4.63007147517183,0.0027093308674083698
Manes.18G003300,AT1G42970.1,"1.2.1.12,1.2.1.13",K05298,4.59612753623846,0.000258826882252168
Manes.12G011700,AT5G11860.1,3.1.3.16,K17616,4.56786550949251,0.00842144357603273
Manes.05G081000,AT1G19670.1,3.1.1.14,K08099,4.56149582690049,1.00557611860559e-05
Manes.08G104400,AT5G16530.1,0,K13947,4.5420016760248,0.0071804947489071
Manes.02G104700,AT3G51240.1,1.14.11.9,K00475,4.53583913729796,0.00101281832538525
Manes.03G081200,AT3G19820.2,1.3.1.72,K09828,4.48198425483268,0.008248578597996091
Manes.18G121900,AT2G27040.1,0,K11593,4.46573201378799,0.0025559885530479698
Manes.14G145700,AT4G25810.1,2.4.1.207,K14504,4.44386820381474,2.12425843538795e-05
Manes.13G107100,AT5G65730.1,"2.4.1.207,3.2.1.151",K08235,4.426986433408491,0.00284435295051361
Manes.18G006400,AT5G42270.1,0,K03798,4.41702224385413,0.00213261492772105
Manes.13G129900,AT2G23610.1,0,0,4.41625437146574,0.00938681929655365
Manes.10G076700,AT3G19450.1,1.1.1.195,K00083,4.40267967794345,0.00361629376736125
Manes.15G110600,AT1G55510.1,1.2.4.4,K00167,4.38847213515254,0.007751266416992841
Manes.06G082100,AT3G08900.1,5.4.99.30,K13379,4.33171007218183,0.00212135798455018
Manes.02G178700,AT1G43670.1,3.1.3.11,K03841,4.33047884193827,0.0005685644068413139
Manes.14G022200,AT4G25740.1,0,K02947,4.31868173626979,0.00651513528917335
Manes.17G020400,AT5G47030.1,0,K02134,4.30846717983051,0.0090431790364946
Manes.01G016900,AT2G43770.1,0,K12857,4.2442229955679895,0.0055758806083216
Manes.10G045200,AT1G48850.1,4.2.3.5,K01736,4.208637927873561,0.0027382827215713897
Manes.11G112600,AT5G21105.1,1.10.3.3,K00423,4.17547494642489,0.0016824225449538401
Manes.16G006100,AT1G11840.6,4.4.1.5,K01759,4.1609015930874405,0.00334714368449639
Manes.09G179800,AT1G56700.2,3.4.19.3,K01304,4.15222166147024,0.000402181573881013
Manes.13G051700,AT3G07310.1,0,0,4.11835522779114,0.00786421907213379
Manes.17G019500,AT4G18020.2,0,0,4.06772083466422,0.00467925604460684
Manes.01G268900,AT4G16520.2,0,K08341,4.06409132466625,0.00412080400026755
Manes.08G078500,AT3G46010.2,0,K05765,3.9988074055090697,1.375367206552e-07
Manes.02G113000,AT2G17200.1,0,K04523,3.98432454227113,0.003986429698529579
Manes.18G041100,AT5G43060.1,3.4.22.14,0,3.96976202193605,3.0027040548647597e-07
Manes.06G172700,AT3G13460.1,0,0,3.96908360419908,0.00154104091828397
Manes.08G069100,AT3G22200.1,"2.6.1.96,2.6.1.19",K16871,3.95882448361031,0.0087820141783944
Manes.13G068200,AT2G32520.1,0,K01061,3.9546185620347,5.68159218694383e-06
Manes.14G122900,AT2G34710.1,0,K09338,3.92274816740424,0.000854421399491851
Manes.04G130600,AT3G16175.1,3.1.2.20,K17362,3.91245941551189,0.00633030503410419
Manes.02G154700,AT1G78060.1,3.2.1.37,0,3.9043728889113702,0.005935794873791729
Manes.15G006000,AT3G16920.1,0,0,3.88820713836725,0.00392087421181215
Manes.08G052000,AT2G41530.1,3.1.2.12,K01070,3.8850091137031697,0.00252984756932759
Manes.13G102500,AT4G37970.1,1.1.1.195,0,3.85512472142339,0.0020381765669407396
Manes.09G114200,AT5G01750.2,0,0,3.7558315221576803,0.00327232104717581
Manes.03G125000,AT5G54855.1,0,0,3.7437013129729904,0.000414206287867934
Manes.12G132300,AT1G22380.1,2.4.1.85,K16266,3.60867103893823,1.0561296214769699e-05
Manes.S055900,AT4G25810.1,2.4.1.207,K14504,3.5756668736364197,0.00478631247154406
Manes.18G022300,AT5G42800.1,1.1.1.219,K13082,3.5137093927693797,0.00396347344966761
Manes.14G033900,AT5G51550.1,0,0,3.4295526279842,0.0092075063087414
Manes.12G097200,AT5G66570.1,0,K02716,3.38207371043051,0.000292981296953047
Manes.12G132900,AT5G57260.1,0,K16265,3.36817981239196,1.3467897708813e-06
Manes.01G038600,AT5G24400.1,3.1.1.31,K01057,3.3420168798736807,0.00207437145984736
Manes.05G056000,AT4G09320.1,2.7.4.6,K00940,3.33958437329229,1.2817909076136999e-05
Manes.15G040800,AT5G43330.1,1.1.1.37,K00025,3.3029662243852203,0.000826018469615246
Manes.15G164200,AT3G18820.1,0,K07897,3.24803143888816,0.00842144357603273
Manes.01G106600,AT3G02470.4,4.1.1.50,K01611,3.2467648660495603,0.00842144357603273
Manes.12G076800,AT4G03210.1,2.4.1.207,K08235,3.18032324303275,0.00957040704261258
Manes.14G145800,AT4G25810.1,2.4.1.207,K14504,3.1602259159709702,0.00597403820396288
Manes.01G011500,AT5G38410.2,4.1.1.39,K01602,2.9966272039337998,0.000931152799421589
Manes.12G124000,AT4G37980.1,1.1.1.195,0,2.9694483566797203,0.00818779726912922
Manes.18G060100,AT1G09750.1,3.4.23.12,0,2.8427188410251896,0.00230837150847853
Manes.04G026800,AT1G07890.5,1.11.1.11,K00434,2.097931554134,0.000978743090323867
