id_manihot,id_arabidopsis,EC,KO,log2_fold_change,valor_p_ajustado
Manes.05G060700,AT2G44530.1,2.7.6.1,K00948,4.62816424629174,0.0029989337430999102
Manes.16G000600,AT1G03475.1,1.3.3.3,K00228,4.610529231007179,0.00461766011685893
Manes.05G030000,AT1G01490.1,0,0,4.5798343255701,0.00996721709254192
Manes.09G145900,AT5G33370.1,3.1.1.3,0,4.545139435242611,6.688841224717261e-11
Manes.06G155500,AT5G24090.1,0,K01183,4.48466350318525,0.00665397098142729
Manes.18G022300,AT5G42800.1,1.1.1.219,K13082,4.4615808241893395,0.000131243408031909
Manes.04G124600,AT1G15270.1,0,0,4.45938506200826,0.000948155261487002
Manes.04G083400,AT4G34700.1,0,K03965,4.45058179235621,0.0005082969945293269
Manes.03G041500,AT2G05840.1,3.4.25.1,K02730,4.40928267106369,0.00610139604546954
Manes.04G010600,AT1G08200.1,4.1.1.35,K12449,4.39489928009418,0.00423537682023583
Manes.15G109300,AT1G55360.1,0,0,4.38829166456891,0.000318687889506797
Manes.02G161800,AT1G44820.1,3.5.1.14,K14677,4.38696299813994,0.000699593926625348
Manes.02G129800,AT3G46640.2,0,0,4.37856144991611,0.00364708626779235
Manes.05G192400,AT4G27740.1,0,0,4.2576066491933195,0.0006389192036577269
Manes.11G105100,AT5G20950.1,3.2.1.58,K05349,4.24920381378348,0.00329042730637318
Manes.16G071400,0,0,0,4.08012197406088,0.0019823320897669103
Manes.12G132300,AT1G22380.1,2.4.1.85,K16266,4.04193126109916,2.70232463076533e-07
Manes.01G027100,AT2G03640.2,"3.6.4.13,3.6.4.12",0,4.03871108312284,0.00190212811576643
Manes.13G102500,AT4G37970.1,1.1.1.195,0,3.91135460328672,0.00155277153247549
Manes.17G055100,AT3G58610.2,1.1.1.86,K00053,3.9082525786799103,0.0047035699709850705
Manes.04G018000,AT2G37040.1,4.3.1.24,K10775,3.8685725271558304,0.0023283560924901698
Manes.04G083800,AT4G38970.1,4.1.2.13,K01623,3.8300177717052994,0.0020623616864742698
Manes.06G126000,AT5G62000.2,0,0,3.82603739570005,0.00100310623825913
Manes.12G124000,AT4G37980.1,1.1.1.195,0,3.77169055977939,0.000482761685203259
Manes.09G179800,AT1G56700.2,3.4.19.3,K01304,3.70656840566419,0.0018906056078318802
Manes.01G112600,AT3G18280.1,0,0,3.4418805989875496,0.00127495852046646
Manes.09G007300,AT3G52990.1,2.7.1.40,K00873,3.43064427482163,0.0008944355230695711
Manes.14G110100,AT5G08680.1,3.6.3.14,K02133,3.42567363464474,0.00105571920302906
Manes.03G150000,AT5G13930.1,2.3.1.74,K00660,3.40489536074417,0.000634465007833549
Manes.03G060000,AT2G25760.1,2.7.11.1,0,3.39610817179524,1.34063651423767e-07
Manes.14G173500,AT3G17790.1,"3.1.3.2,1.11.1.7",K14379,3.3491327971983997,0.000735274646547788
Manes.18G065800,AT4G08950.1,0,0,3.28671487157721,0.007937255587462859
Manes.02G030700,AT1G63000.1,1.1.1.133,K12451,3.09029246048885,0.008753497551345841
Manes.06G172600,AT1G56070.1,3.6.5.3,K03234,3.0067511269507996,0.000721544406132076
Manes.03G028300,AT5G56600.1,0,K05759,3.0064291201076903,9.27968246394761e-06
Manes.11G075100,AT5G13930.1,2.3.1.74,K00660,2.9595184490627404,0.00377493782451745
Manes.08G067800,AT3G22142.1,0,0,2.8623026932827598,0.00278605713097865
Manes.14G167100,AT1G15820.1,0,K08917,2.6708409790702,0.00383931937018425
Manes.08G033900,AT2G35940.2,0,0,2.6707360571219705,4.36741501000413e-05
Manes.05G056000,AT4G09320.1,2.7.4.6,K00940,2.6416558815668703,0.000795765190787874
Manes.S022600,AT3G53620.1,3.6.1.1,K01507,2.4929244698070097,0.00894290349811995
